店铺ID,商品ID,商品标题（英文）,商品主图,商品轮播图,商品视频,前台分类（中文）,美元价格($),总销量,source,label,title_en,shop_id,main_url,has_video,category,log_price
634418230276230.0,607177628587622,"8pcs Set (4 Containers + 4 Lids) Green Food Storage Containers, Kitchen Organizers in Various Sizes, Reusable Bento Boxes, Vegetable and Fruit Keepers, Stackable Microwave-Safe Round Lunch Boxes, Suitable for Canteens, Camping, Picnics",https://img.kwcdn.com/product/open/244486e7a43e4c1d8e0b1dd314951734-goods.jpeg,[https://img.kwcdn.com/product/open/244486e7a43e4c1d8e0b1dd314951734-goods.jpeg],,家居厨房用品/厨房收纳,5.75,1,910.csv,1,"8pcs Set (4 Containers + 4 Lids) Green Food Storage Containers, Kitchen Organizers in Various Sizes, Reusable Bento Boxes, Vegetable and Fruit Keepers, Stackable Microwave-Safe Round Lunch Boxes, Suitable for Canteens, Camping, Picnics",shop_634418230276230,https://img.kwcdn.com/product/open/244486e7a43e4c1d8e0b1dd314951734-goods.jpeg,0,家居厨房用品/厨房收纳,1.9095425048844386
634418219432775.0,607320167820080,"2D Flat, 2d Flat Party Banners, 1pc Fifty Birthday Print Backdrop, Photography Background Birthday Shower Photo Studio Shoot, Party Decor Supplies, Home Decor Supplies, Holiday Decor Supplies, 2D Flat",https://img.kwcdn.com/product/21152340a32/f936c43a-9f35-4175-a084-696f53e0db72_1000x1000.jpeg,[https://img.kwcdn.com/product/21152340a32/f936c43a-9f35-4175-a084-696f53e0db72_1000x1000.jpeg],,家居厨房用品/节日聚会用品,5.78,0,909.xlsx,0,"2D Flat, 2d Flat Party Banners, 1pc Fifty Birthday Print Backdrop, Photography Background Birthday Shower Photo Studio Shoot, Party Decor Supplies, Home Decor Supplies, Holiday Decor Supplies, 2D Flat",shop_634418219432775,https://img.kwcdn.com/product/21152340a32/f936c43a-9f35-4175-a084-696f53e0db72_1000x1000.jpeg,0,家居厨房用品/节日聚会用品,1.9139771019523042
634418231049914.0,606784639090495,"2D Flat, 2D Flat Posters & Prints 1pc Decorative Canvas Art, Unframed Alphabet Poster 1pc - A-z English and Bilingual Learning Wall Chart with Animal Sounds English_Spanish_French_German_Italian - Suitable for Educational ABC Wall Decor for Playrooms",https://img.kwcdn.com/product/21f06642e0/024c0e85-eed9-4b7a-9bdc-917e1b9a8846_800x800.jpeg,[https://img.kwcdn.com/product/21f06642e0/024c0e85-eed9-4b7a-9bdc-917e1b9a8846_800x800.jpeg],,家居厨房用品/墙面装饰,1.57,1,911.csv,1,"2D Flat, 2D Flat Posters & Prints 1pc Decorative Canvas Art, Unframed Alphabet Poster 1pc - A-z English and Bilingual Learning Wall Chart with Animal Sounds English_Spanish_French_German_Italian - Suitable for Educational ABC Wall Decor for Playrooms",shop_634418231049914,https://img.kwcdn.com/product/21f06642e0/024c0e85-eed9-4b7a-9bdc-917e1b9a8846_800x800.jpeg,0,家居厨房用品/墙面装饰,0.9439058989071284
634418231001510.0,607098977000111,"2D Flat, 1pc Boo Crew Vintage -Themed Wooden Wall Decor - Suitable for Halloween & Christmas Decoration, Artificial Hanging Plaque with Design, Easy-to-Hang Indoor/Outdoor Suitable for Living Room, Kitchen, Entryway - No Electricity Required, 2D Flat",https://img.kwcdn.com/product/open/277203f250c64bcfa9b28a42f805a052-goods.jpeg,[https://img.kwcdn.com/product/open/277203f250c64bcfa9b28a42f805a052-goods.jpeg],,家居厨房用品/节日饰品,1.84,0,910.csv,0,"2D Flat, 1pc Boo Crew Vintage -Themed Wooden Wall Decor - Suitable for Halloween & Christmas Decoration, Artificial Hanging Plaque with Design, Easy-to-Hang Indoor/Outdoor Suitable for Living Room, Kitchen, Entryway - No Electricity Required, 2D Flat",shop_634418231001510,https://img.kwcdn.com/product/open/277203f250c64bcfa9b28a42f805a052-goods.jpeg,0,家居厨房用品/节日饰品,1.0438040521731147
634418230248801.0,606731757257561,"2D Flat Printing 1pc Floral Highland Cow Portrait Round Quilted Laundry Hamper with Handles, Well-Crafted And Reliable, Suitable for Storing Notebooks And Office Supplies, Greeting Cards, Document Folders, Laundry Baskets",https://img.kwcdn.com/product/open/cd5b1fdf96dd403dad46daa39ae90ebf-goods.jpeg,[https://img.kwcdn.com/product/open/cd5b1fdf96dd403dad46daa39ae90ebf-goods.jpeg],,家居厨房用品/衣橱收纳,13.7,0,911.csv,0,"2D Flat Printing 1pc Floral Highland Cow Portrait Round Quilted Laundry Hamper with Handles, Well-Crafted And Reliable, Suitable for Storing Notebooks And Office Supplies, Greeting Cards, Document Folders, Laundry Baskets",shop_634418230248801,https://img.kwcdn.com/product/open/cd5b1fdf96dd403dad46daa39ae90ebf-goods.jpeg,0,家居厨房用品/衣橱收纳,2.6878474937846906
634418229590018.0,606927178301014,"1pc Iridescent Blue Fox Champagne Flute & Dessert Glass - Shimmering Iridescent Suitable for Wedding Toasting, Anniversary, Birthday Parties, Elegant Glassware for Banquets, Suitable for Restaurant, for Gatherings, Romantic Keepsake Gift",https://img.kwcdn.com/product/open/fdca9d17ccf24289801312b56aff125f-goods.jpeg,[https://img.kwcdn.com/product/open/fdca9d17ccf24289801312b56aff125f-goods.jpeg],,家居厨房用品/杯具,12.38,0,910.csv,0,"1pc Iridescent Blue Fox Champagne Flute & Dessert Glass - Shimmering Iridescent Suitable for Wedding Toasting, Anniversary, Birthday Parties, Elegant Glassware for Banquets, Suitable for Restaurant, for Gatherings, Romantic Keepsake Gift",shop_634418229590018,https://img.kwcdn.com/product/open/fdca9d17ccf24289801312b56aff125f-goods.jpeg,0,家居厨房用品/杯具,2.5937610547000824
634418224598436.0,607603367230576,"Multifunctional Kitchen Sink Shelf with Towel Rack - Sponge Holder, Dish Soap Organizer, And Self-Draining Tray - Drill-Free Installation, Space-Saving Under-Sink Design, Suitable for Home Or Commercial Kitchens",https://img.kwcdn.com/product/fancy/28951cf2-d647-48fe-8207-e35d42b470df.jpg,[https://img.kwcdn.com/product/fancy/28951cf2-d647-48fe-8207-e35d42b470df.jpg],,家居厨房用品/厨房收纳,4.39,0,911.csv,0,"Multifunctional Kitchen Sink Shelf with Towel Rack - Sponge Holder, Dish Soap Organizer, And Self-Draining Tray - Drill-Free Installation, Space-Saving Under-Sink Design, Suitable for Home Or Commercial Kitchens",shop_634418224598436,https://img.kwcdn.com/product/fancy/28951cf2-d647-48fe-8207-e35d42b470df.jpg,0,家居厨房用品/厨房收纳,1.6845453849209058
634418230014748.0,607670140503681,"Stainless Steel Bathroom Countertop Shelf, Multifunctional Toothbrush Holder with Drainage Base, Suitable for Storing Toothbrushes, Toothpaste, Skincare Products, And Small Bathroom Items",https://img.kwcdn.com/product/fancy/72f96f60-05ef-4f18-b0ed-c6fff6bea4ae.jpg,[https://img.kwcdn.com/product/fancy/72f96f60-05ef-4f18-b0ed-c6fff6bea4ae.jpg],,家居厨房用品/浴室用品,5.16,1200,911.csv,1,"Stainless Steel Bathroom Countertop Shelf, Multifunctional Toothbrush Holder with Drainage Base, Suitable for Storing Toothbrushes, Toothpaste, Skincare Products, And Small Bathroom Items",shop_634418230014748,https://img.kwcdn.com/product/fancy/72f96f60-05ef-4f18-b0ed-c6fff6bea4ae.jpg,0,家居厨房用品/浴室用品,1.8180767775454285
634418225909811.0,607430763227063,"2D Flat Printed 1pc 2D Flat Printing, 1pc, Cute Kitten Print Pet Feeding Mat, Non-Slip Bottom, Printed with Green Grass",https://img.kwcdn.com/product/fancy/41e3eaa7-c36e-4f61-86c1-edd9318864e1.jpg,[https://img.kwcdn.com/product/fancy/41e3eaa7-c36e-4f61-86c1-edd9318864e1.jpg],,家居厨房用品/地毯地垫,5.79,0,911.csv,0,"2D Flat Printed 1pc 2D Flat Printing, 1pc, Cute Kitten Print Pet Feeding Mat, Non-Slip Bottom, Printed with Green Grass",shop_634418225909811,https://img.kwcdn.com/product/fancy/41e3eaa7-c36e-4f61-86c1-edd9318864e1.jpg,0,家居厨房用品/地毯地垫,1.9154509415706047
634418212291679.0,605745072441751,"2pcs/4pcs 304 Stainless Steel Mousse Rings, Round Perforated Rings, Punched French-Style Fruit and Mousse Rings, Baking Molds for Home Kitchen and Restaurant, Cake and Pastry Rings",https://img.kwcdn.com/product/fancy/ad42e5c4-80b2-46a1-9b40-7f5b1134345e.jpg,[https://img.kwcdn.com/product/fancy/ad42e5c4-80b2-46a1-9b40-7f5b1134345e.jpg],,家居厨房用品/厨房用品,2.73,0,909.xlsx,0,"2pcs/4pcs 304 Stainless Steel Mousse Rings, Round Perforated Rings, Punched French-Style Fruit and Mousse Rings, Baking Molds for Home Kitchen and Restaurant, Cake and Pastry Rings",shop_634418212291679,https://img.kwcdn.com/product/fancy/ad42e5c4-80b2-46a1-9b40-7f5b1134345e.jpg,0,家居厨房用品/厨房用品,1.3164082336557241
634418229096195.0,605893651451348,"Halloween Window Stickers, Cute Ghost Grim Reaper Mummy Glass Door Window Static Adhesive Stickers, Halloween Party Atmosphere Home Decoration Removable Glass Stickers, Ghost Pumpkin Bat Tombstone Window Decoration Window Stickers",https://img.kwcdn.com/product/fancy/d919e756-f75d-4827-97ae-ef17c629896c.jpg,[https://img.kwcdn.com/product/fancy/d919e756-f75d-4827-97ae-ef17c629896c.jpg],,家居厨房用品/窗饰及配件,4.75,0,909.xlsx,0,"Halloween Window Stickers, Cute Ghost Grim Reaper Mummy Glass Door Window Static Adhesive Stickers, Halloween Party Atmosphere Home Decoration Removable Glass Stickers, Ghost Pumpkin Bat Tombstone Window Decoration Window Stickers",shop_634418229096195,https://img.kwcdn.com/product/fancy/d919e756-f75d-4827-97ae-ef17c629896c.jpg,0,家居厨房用品/窗饰及配件,1.749199854809259
634418229935026.0,607469686354197,"1-Pack / Colorful Fresh Fruit Pattern, 350ml / Transparent Drinking Glass, Stemless Wine Glass, Egg-Shaped Glass, Champagne and Whiskey Glass, Scratch-Resistant and Reusable, for Iced Coffee, Cocktails, Wine, Juice, Summer Barbecues",https://img.kwcdn.com/product/open/5255013e49d44b1eba10efd9b1a7e153-goods.jpeg,[https://img.kwcdn.com/product/open/5255013e49d44b1eba10efd9b1a7e153-goods.jpeg],,家居厨房用品/杯具,8.89,0,910.csv,0,"1-Pack / Colorful Fresh Fruit Pattern, 350ml / Transparent Drinking Glass, Stemless Wine Glass, Egg-Shaped Glass, Champagne and Whiskey Glass, Scratch-Resistant and Reusable, for Iced Coffee, Cocktails, Wine, Juice, Summer Barbecues",shop_634418229935026,https://img.kwcdn.com/product/open/5255013e49d44b1eba10efd9b1a7e153-goods.jpeg,0,家居厨房用品/杯具,2.2915241456346207
634418227379084.0,606327644490696,"2D 4pcs Pumpkin, Acorn, Pinecone, and Maple Leaf Pillowcase Set, Autumn Pastoral Style Cushion Covers, Multiple Sizes Available, 2D Single-Sided Print (Pillow Insert Not Included), Hidden Zipper Design, Suitable for Sofa, Living Room",https://img.kwcdn.com/product/open/7533e3e405eb45c9a9656c610996ff70-goods.jpeg,[https://img.kwcdn.com/product/open/7533e3e405eb45c9a9656c610996ff70-goods.jpeg],,家居厨房用品/沙发装饰,8.45,0,910.csv,0,"2D 4pcs Pumpkin, Acorn, Pinecone, and Maple Leaf Pillowcase Set, Autumn Pastoral Style Cushion Covers, Multiple Sizes Available, 2D Single-Sided Print (Pillow Insert Not Included), Hidden Zipper Design, Suitable for Sofa, Living Room",shop_634418227379084,https://img.kwcdn.com/product/open/7533e3e405eb45c9a9656c610996ff70-goods.jpeg,0,家居厨房用品/沙发装饰,2.2460147415056513
,607043276617646,"2D Flat, 1pc, Tablecloths, Golden Floral Decoration, Patterned Round Tablecloth, Halloween, Christmas, Reusable, Holiday Gift for Family And Friends, Suitable for Picnics, Festive Parties, Table Decoration, Creating Unique Atmosphere, Multi-Purpose",https://img.kwcdn.com/product/fancy/77796221-c891-4b9c-854b-60973598e19f.jpg,[https://img.kwcdn.com/product/fancy/77796221-c891-4b9c-854b-60973598e19f.jpg],,家居厨房用品/餐厨布艺,7.78,0,911.csv,0,"2D Flat, 1pc, Tablecloths, Golden Floral Decoration, Patterned Round Tablecloth, Halloween, Christmas, Reusable, Holiday Gift for Family And Friends, Suitable for Picnics, Festive Parties, Table Decoration, Creating Unique Atmosphere, Multi-Purpose",row_21768,https://img.kwcdn.com/product/fancy/77796221-c891-4b9c-854b-60973598e19f.jpg,0,家居厨房用品/餐厨布艺,2.1724764076470255
634418225763088.0,607664033637700,"Large Bow Decoration, Burgundy Red Big Bow for Background, 190.5x50.8cm Large Bows with Long Ribbon, 3D Oversized Bows for Birthday Party, Wedding Ceremony, Wall Decor, Christmas, Halloween for Home",https://img.kwcdn.com/product/fancy/e965dea3-740a-4d91-b668-ae569b670fc9.jpg,[https://img.kwcdn.com/product/fancy/e965dea3-740a-4d91-b668-ae569b670fc9.jpg],,家居厨房用品/节日饰品,13.12,0,911.csv,0,"Large Bow Decoration, Burgundy Red Big Bow for Background, 190.5x50.8cm Large Bows with Long Ribbon, 3D Oversized Bows for Birthday Party, Wedding Ceremony, Wall Decor, Christmas, Halloween for Home",shop_634418225763088,https://img.kwcdn.com/product/fancy/e965dea3-740a-4d91-b668-ae569b670fc9.jpg,0,家居厨房用品/节日饰品,2.647592232065096
5751621484203.0,607309900171071,"2D Flat Putuo Decor 1pc Christmas Wooden Sign Table Decor, Hello Winter Let It Snow Cozy Cabin, Desktop Decoration for Home Christmas Party, Gift for Friend Family",https://img.kwcdn.com/product/open/bd9e621eae164ee1a93c9f6eb0bf7a45-goods.jpeg,[https://img.kwcdn.com/product/open/bd9e621eae164ee1a93c9f6eb0bf7a45-goods.jpeg],,家居厨房用品/家居装饰,6.1,3,910.csv,1,"2D Flat Putuo Decor 1pc Christmas Wooden Sign Table Decor, Hello Winter Let It Snow Cozy Cabin, Desktop Decoration for Home Christmas Party, Gift for Friend Family",shop_5751621484203,https://img.kwcdn.com/product/open/bd9e621eae164ee1a93c9f6eb0bf7a45-goods.jpeg,0,家居厨房用品/家居装饰,1.9600947840472698
634418229189790.0,606417721377180,"Velvet + 850G/Sqm Round Carpet Suitable for Bathroom, Game Room, Living Room, Bedroom Area Round Striped Carpet Beige Minimalist Nordic Style Entertainment Decorative Carpet Mat",https://img.kwcdn.com/product/21140d62ca0/c4033486-60b8-4c00-881c-a81a028636b4_1000x1000.jpeg,[https://img.kwcdn.com/product/21140d62ca0/c4033486-60b8-4c00-881c-a81a028636b4_1000x1000.jpeg],,家居厨房用品/地毯地垫,13.38,0,911.csv,0,"Velvet + 850G/Sqm Round Carpet Suitable for Bathroom, Game Room, Living Room, Bedroom Area Round Striped Carpet Beige Minimalist Nordic Style Entertainment Decorative Carpet Mat",shop_634418229189790,https://img.kwcdn.com/product/21140d62ca0/c4033486-60b8-4c00-881c-a81a028636b4_1000x1000.jpeg,0,家居厨房用品/地毯地垫,2.6658383522929006
634418225755068.0,607051665225100,"5pcs/10pcs Drawstring Christmas Gift Bags, Classic Festive Season Teddy Bear Animal Gift Box Christmas Wrapping Bags, Xmas Goodie Bags, Reusable Christmas Pouch Bags, Festival Pattern Decorations Sack, Perfect for Parties",https://img.kwcdn.com/product/fancy/28fe9911-a6eb-42f5-baaf-edea3ad44948.jpg,[https://img.kwcdn.com/product/fancy/28fe9911-a6eb-42f5-baaf-edea3ad44948.jpg],,家居厨房用品/节日聚会用品,5.55,8,911.csv,1,"5pcs/10pcs Drawstring Christmas Gift Bags, Classic Festive Season Teddy Bear Animal Gift Box Christmas Wrapping Bags, Xmas Goodie Bags, Reusable Christmas Pouch Bags, Festival Pattern Decorations Sack, Perfect for Parties",shop_634418225755068,https://img.kwcdn.com/product/fancy/28fe9911-a6eb-42f5-baaf-edea3ad44948.jpg,0,家居厨房用品/节日聚会用品,1.8794650496471605
634418218896122.0,606619819723133,"Foldable Storage Thin Mattress, Warm Milk Velvet 25D with 2cm Rebound Sponge Pad, Easy to Store and Space-Saving, Small Double Thin Mattress for Sleeping on the Floor, Multi-functional Floor Mat, Mattress, Bedside Mat, Living Room Rug, Floor Mat",https://img.kwcdn.com/product/fancy/aaa5e151-1500-4621-8fc0-8a9617da7995.jpg,[https://img.kwcdn.com/product/fancy/aaa5e151-1500-4621-8fc0-8a9617da7995.jpg],,家居厨房用品/床上用品,50.16,1,910.csv,1,"Foldable Storage Thin Mattress, Warm Milk Velvet 25D with 2cm Rebound Sponge Pad, Easy to Store and Space-Saving, Small Double Thin Mattress for Sleeping on the Floor, Multi-functional Floor Mat, Mattress, Bedside Mat, Living Room Rug, Floor Mat",shop_634418218896122,https://img.kwcdn.com/product/fancy/aaa5e151-1500-4621-8fc0-8a9617da7995.jpg,0,家居厨房用品/床上用品,3.934957976710642
634418227473087.0,605954183649703,"2D Flat, 1pc Indonesian Wayang Kulit - Frameless Canvas Painting Suitable for Study Room & Entryway Decor, Traditional Javanese Puppet Theater Mural, Cultural Ethnic Art for Decoration, Cultural Gift for Indonesian Lovers, 2D Flat",https://img.kwcdn.com/product/fancy/903d18af-0238-4661-861d-6d364be11f71.jpg,[https://img.kwcdn.com/product/fancy/903d18af-0238-4661-861d-6d364be11f71.jpg],https://goods-vod.kwcdn.com/goods-video/1020c9e7d258d3513c26a99fdaa3f1f573727bb5.f30.mp4,家居厨房用品/墙面装饰,4.91,0,911.csv,0,"2D Flat, 1pc Indonesian Wayang Kulit - Frameless Canvas Painting Suitable for Study Room & Entryway Decor, Traditional Javanese Puppet Theater Mural, Cultural Ethnic Art for Decoration, Cultural Gift for Indonesian Lovers, 2D Flat",shop_634418227473087,https://img.kwcdn.com/product/fancy/903d18af-0238-4661-861d-6d364be11f71.jpg,1,家居厨房用品/墙面装饰,1.776645831418007
,607105419430826,"1pc Adult Long-Length Wearable Blanket with Blue Snowflake Design Pattern, Great for Halloween Role-Play, Christmas Party Dress-Up, And Scene Display",https://img.kwcdn.com/product/21152340a32/2eec4db8-be84-4f14-9a6a-fed35ec6035e_1000x1000.jpeg,[https://img.kwcdn.com/product/21152340a32/2eec4db8-be84-4f14-9a6a-fed35ec6035e_1000x1000.jpeg],,家居厨房用品/毯子,14.81,0,911.csv,0,"1pc Adult Long-Length Wearable Blanket with Blue Snowflake Design Pattern, Great for Halloween Role-Play, Christmas Party Dress-Up, And Scene Display",row_20483,https://img.kwcdn.com/product/21152340a32/2eec4db8-be84-4f14-9a6a-fed35ec6035e_1000x1000.jpeg,0,家居厨房用品/毯子,2.7606426512213806
634418230606619.0,607326207625222,"1pc 18oz Stainless Steel Insulated Tumbler, 2D Printing with Bubble Tea Pattern, Leak-Proof, Office Mug, Commuter Mug, Perfect Valentine's Day Gift, Gift Ideas for Her and Practical Gift",https://img.kwcdn.com/product/fancy/4c252996-1603-4b33-add4-5ab8f46f2850.jpg,[https://img.kwcdn.com/product/fancy/4c252996-1603-4b33-add4-5ab8f46f2850.jpg],,家居厨房用品/杯具,11.6,0,910.csv,0,"1pc 18oz Stainless Steel Insulated Tumbler, 2D Printing with Bubble Tea Pattern, Leak-Proof, Office Mug, Commuter Mug, Perfect Valentine's Day Gift, Gift Ideas for Her and Practical Gift",shop_634418230606619,https://img.kwcdn.com/product/fancy/4c252996-1603-4b33-add4-5ab8f46f2850.jpg,0,家居厨房用品/杯具,2.533696813957432
634418231054557.0,606097058451610,"2D Flat, 4pcs Wooden Coasters, Animal Silhouette Drink Mats, Bar Cafe Party Anti-Slip Waterproof Non-Condensing Heat-Insulating Pads, Artistic Table Protection Tableware Additions",https://img.kwcdn.com/product/open/7f8b94137a20425c9621ceb705f8258a-goods.jpeg,[https://img.kwcdn.com/product/open/7f8b94137a20425c9621ceb705f8258a-goods.jpeg],,家居厨房用品/家居装饰,2.65,0,909.xlsx,0,"2D Flat, 4pcs Wooden Coasters, Animal Silhouette Drink Mats, Bar Cafe Party Anti-Slip Waterproof Non-Condensing Heat-Insulating Pads, Artistic Table Protection Tableware Additions",shop_634418231054557,https://img.kwcdn.com/product/open/7f8b94137a20425c9621ceb705f8258a-goods.jpeg,0,家居厨房用品/家居装饰,1.2947271675944
,607599340706119,"1pc Acrylic Fridge Magnet - ""Flowing Wealth"" Money Bag Design with Dollar Bill Pattern (Green And White) - Suitable for Refrigerator, Freezer, Office Cash Organizer - Ideal Gift for Millionaires, Graduates, New Year",https://img.kwcdn.com/product/algo_check/auto/48c7578b04e66c293f1ac67c10a58cb5_1778214649049.jpg,[https://img.kwcdn.com/product/algo_check/auto/48c7578b04e66c293f1ac67c10a58cb5_1778214649049.jpg],,家居厨房用品/厨房用品,1.49,0,911.csv,0,"1pc Acrylic Fridge Magnet - ""Flowing Wealth"" Money Bag Design with Dollar Bill Pattern (Green And White) - Suitable for Refrigerator, Freezer, Office Cash Organizer - Ideal Gift for Millionaires, Graduates, New Year",row_27594,https://img.kwcdn.com/product/algo_check/auto/48c7578b04e66c293f1ac67c10a58cb5_1778214649049.jpg,0,家居厨房用品/厨房用品,0.9122827104766162
