商品ID,标题,main_url,商品链接,美元价格($),cat_l1,cat_l2,source,总销量,y_raw,y,split,shop_group,log_price,has_video,n_gallery,title_len,title_cjk_ratio,has_cn_title,n_tags,has_backend_cat,店铺总销量,粉丝数,店铺评分,在售商品数
601100058399262,1pc复古露营地鹿和熊淋浴帘 - sepia色调的荒野场景，雄伟的鹿，露营车，简朴的露营火，森林灯笼，涤纶面料，包括12个挂钩，完美的浴室装饰，浴室配件|乡土装饰| sepia色调设计,https://img.kwcdn.com/product/open/98470d63a4444ad5b6ae9ab2726227f5-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100058399262&search_method=user,23.64,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418212320147,3.204371138665319,0,1,92,0.6847826086956522,1,0,0,13000.0,141.0,4.8,669.0
601100062267131,1 件质朴爱国鹿浴帘，带有仿旧美国国旗设计 - 70x70 英寸，包括 12 个挂钩，耐用聚酯纤维布料，易于清洁，非常适合现代浴室，浴室浴帘套装,https://img.kwcdn.com/product/open/3176cadf32934d14a517420760248d87-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100062267131&search_method=user,16.2,家居厨房用品,毛巾浴巾,911.csv,3,3,1.3862943611198906,,shop_634418214789807,2.8449093838194077,0,1,72,0.7083333333333334,1,0,0,43355.0,322.0,4.9,909.0
601100065353505,"2 charming wooden craft cabin decor mini style hanging ornaments, suitable for home, office and living room, everyday holiday Christmas decorations",https://img.kwcdn.com/product/fancy/3d50761c-c641-4cf8-be92-e4194ac1913e.jpg,https://www.temu.com/search_result.html?search_key=601100065353505&search_method=user,5.99,家居厨房用品,家居装饰,909.xlsx,1,1,0.6931471805599453,,shop_634418217129211,1.944480556245719,0,1,147,0.0,0,0,0,50000.0,1652.0,4.9,139.0
601100108098631,1pc复古“The Loo”金属铁皮标志墙饰 - 乡土式2D平面印刷，适用于家庭、咖啡馆、车库、农舍、厕所、浴室、厨房、花园路标、节日礼物、10.16x40.64 cm、铁制材料、墙挂装饰|乡土壁画|铁壁挂标志，浴室装饰,https://img.kwcdn.com/product/fancy/f23f8528-fd9a-43e6-9d66-fd5df04831c8.jpg,https://www.temu.com/search_result.html?search_key=601100108098631&search_method=user,7.4,家居厨房用品,家居装饰,910.csv,2,2,1.0986122886681098,,shop_634418212209121,2.128231705849268,0,1,110,0.5818181818181818,1,0,0,50000.0,1744.0,4.8,1186.0
601100134184962,1 件订制万圣节女巫墙艺术，个性化万圣节女巫标志，农舍万圣节女巫墙装饰，客厅、客厅、办公室装饰金属艺术，定制名称，门廊，露台，礼品,https://img.kwcdn.com/product/fancy/a0de352f-5ced-4f41-b046-e48c78532b84.jpg,https://www.temu.com/search_result.html?search_key=601100134184962&search_method=user,10.64,家居厨房用品,家居装饰,909.xlsx,1,1,0.6931471805599453,,shop_634418218922805,2.454447442303292,0,1,65,0.8307692307692308,1,0,0,101382.0,3849.0,4.8,804.0
601100134271052,个性化蜂鸟金属墙艺术 - 客厅、办公室、庭院和门廊用定制名字农舍装饰蜂鸟装饰,https://img.kwcdn.com/product/fancy/d415ac1a-7b03-4f88-b9d8-6fcf5090862a.jpg,https://www.temu.com/search_result.html?search_key=601100134271052&search_method=user,8.76,家居厨房用品,家居装饰,909.xlsx,0,0,0.0,,shop_634418218922805,2.278292400425001,0,1,38,0.868421052631579,1,0,0,101382.0,3849.0,4.8,804.0
601100140299526,1 件美国风格淋浴帘 - 红、白、蓝条纹，带有损伤的星星，聚酯纤维，耐色，机洗，包括 12 个挂钩，70.8x70.8 英寸，浴室装饰，淋浴帘装饰 | 爱国设计 | 耐用淋浴帘,https://img.kwcdn.com/product/open/00a24f357f764b36b2ee29504ecdcead-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100140299526&search_method=user,14.49,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418211462915,2.740194654428777,0,1,88,0.6022727272727273,1,0,0,8358.0,356.0,4.8,3971.0
601100140442775,1 件 27.56x55.12 吋无框现代抽象复古风景树帆布墙艺术 - 鲜艳的色彩，精致的细节，自然灵感画作适合客厅和卧室装饰,https://img.kwcdn.com/product/open/264e155296d74d35bc2e18206fb4bb96-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100140442775&search_method=user,22.66,家居厨房用品,墙面装饰,911.csv,3,3,1.3862943611198906,,shop_57047664036,3.1637858585502405,0,1,63,0.6825396825396826,1,0,0,550000.0,14105.0,4.7,1874.0
601100160335447,2D平面可定制维京金属墙饰 - 个性化北欧符文设计名牌，2D黑色铁艺室内外装饰，家居办公室节日礼物，北欧风格艺术雕刻，精细工艺，户外装饰，家居装饰品，2D平面,https://img.kwcdn.com/product/fancy/07d0571e-dfb2-4565-8234-94d8fc56bf03.jpg,https://www.temu.com/search_result.html?search_key=601100160335447&search_method=user,21.67,家居厨房用品,节日饰品,909.xlsx,0,0,0.0,,shop_634418219784384,3.1210424645194377,0,1,79,0.7974683544303798,1,0,0,17814.0,134.0,4.7,214.0
601100165886170,1 件盛开花卉陶瓷杯 11 盎司 - 鲜艳的多色花朵设计，仅限手洗，非常适合咖啡、茶和送礼物，节日马克杯礼品|艺术性咖啡杯 |只能手洗马克杯、咖啡杯,https://img.kwcdn.com/product/open/1459449b328346e5a0c93254a94cf4c5-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100165886170&search_method=user,5.69,家居厨房用品,杯具,909.xlsx,1,1,0.6931471805599453,,shop_634418218365441,1.900613874140137,0,1,74,0.7702702702702703,1,0,0,4300.0,396.0,4.9,127.0
601100166102515,一件西部酒馆淋浴帘，乡土风格，聚酯纤维，温暖的木制内部，带有牛仔靴帽马鞍和桶，舒适的怀旧西部装饰，耐色，机洗，70.8x70.8英寸，带有12个挂钩，适用于浴缸和浴室,https://img.kwcdn.com/product/open/9308acdaf37a4fa88485ca07d7796e71-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100166102515&search_method=user,15.8,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418211462915,2.8213788864092133,0,1,83,0.7469879518072289,1,0,0,8358.0,356.0,4.8,3971.0
601100172838245,1件爱国鹰与美国旗帜淋浴帘 - 印象派黄眼头像，高品质涤纶面料，72x72英寸，附带12个挂钩便于安装，适合独立日浴室装饰，大胆色彩设计 | 鲜艳色彩质量,https://img.kwcdn.com/product/open/8bbf760460da4241872a7b479cf93e98-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100172838245&search_method=user,14.8,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418211462915,2.760009940032921,0,1,77,0.7532467532467533,1,0,0,8358.0,356.0,4.8,3971.0
601100185812463,1件装趣味狗狗游泳池浴帘，可爱蓬松白色狗狗，带彩色玩具和阳光天空，用于浴室装饰，涤纶家居装饰，适用于浴缸，包括12个挂钩，尺寸70.8X70.8英寸,https://img.kwcdn.com/product/2013f770000/b47f0e6a-e31d-40a0-89b1-182ff90fbdaa_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=601100185812463&search_method=user,14.2,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418217700229,2.7212954278522306,0,1,74,0.7432432432432432,1,0,0,49000.0,2103.0,4.9,1581.0
601100207283636,"12x16 or 16x24 Inch Frameless Chocolate Labrador Retriever Bathroom Wall Art - Cozy Bubble Bath Scene with Brown Lab, Perfect Gift for Pet Lovers & Home Decor Enthusiasts, Bathroom Decor",https://img.kwcdn.com/product/open/65751779df7846fda880a8d0928e0218-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100207283636&search_method=user,6.51,家居厨房用品,墙面装饰,911.csv,9,9,2.302585092994046,,shop_634418218899065,2.0162354657760435,0,1,186,0.0,0,0,0,24000.0,899.0,4.8,188.0
601100211881558,可订制金属墙艺术带名称 - 防锈户外标志，适合农舍、阳台和花园装饰|经典风格，易于悬挂的母亲节家居装饰品,https://img.kwcdn.com/product/fancy/6204f257-9cdd-438c-a7e7-74cd43df7782.jpg,https://www.temu.com/search_result.html?search_key=601100211881558&search_method=user,16.03,家居厨房用品,家居装饰,910.csv,0,0,0.0,,shop_634418218920931,2.834976494674597,0,1,52,0.8653846153846154,1,0,0,6281.0,248.0,4.8,213.0
601100251697658,"2pcs 18×26 Inch Buffalo Plaid Tulip Bloom Vase Spring Kitchen Towels Dish Towels, Farmhouse Summer Floral Decoration Hand Towel Set",https://img.kwcdn.com/product/open/88db2c5331d24b7391e7d24352698a41-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100251697658&search_method=user,11.25,家居厨房用品,厨房用品,911.csv,865,865,6.763884908562435,,shop_634418221472383,2.505525936990736,0,1,131,0.0,0,0,0,160573.0,2814.0,4.8,19000.0
601100263094348,1 件 Elegarta 新艺术风格穆夏风复古花卉抱枕套 45.72x45.72 厘米 - 双面印刷，拉链闭合，只限手洗，无插入物 - 母亲节复活节春季家居装饰适用于沙发客厅卧室,https://img.kwcdn.com/product/fancy/5f9aa2c4-6aa7-4c00-bd07-314200969dac.jpg,https://www.temu.com/search_result.html?search_key=601100263094348&search_method=user,5.95,家居厨房用品,沙发装饰,910.csv,6,6,1.9459101490553128,,shop_634418220720832,1.9387416595767009,0,1,89,0.6179775280898876,1,0,0,2007.0,29.0,4.9,57.0
601100283547503,1pc 醉乡老西部壁画淋浴帘，70.8x70.8英寸 - 耐用聚酯，易清洁，西部主题设计，带木门、灯笼和花卉装饰，非常适合浴室、浴缸或窗户装饰，浴室帘 | 旧西部主题 | 毛线纹理，浴室帘,https://img.kwcdn.com/product/fancy/5a6f4be0-5670-474b-8e7d-c2ab8ff50071.jpg,https://www.temu.com/search_result.html?search_key=601100283547503&search_method=user,20.33,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418220238305,3.0601145324832597,0,1,94,0.6702127659574468,1,0,0,2183.0,67.0,4.6,572.0
601100318364185,1件装 一个迷人的棕色卡瓦普狗狗浴帘，带有蓬松设计，配有塑料挂钩，尺寸为70.8英寸 x 70.8英寸，采用耐用的涤纶纤维制成，易于清洁，非常适合浴室、浴缸或窗户的家居装饰,https://img.kwcdn.com/product/fancy/4aa17f7a-f549-496d-9db3-573c481899dc.jpg,https://www.temu.com/search_result.html?search_key=601100318364185&search_method=user,26.65,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418221675382,3.319625727968344,0,1,86,0.7674418604651163,1,0,0,2800.0,159.0,4.7,420.0
601100324337722,野花婚礼淋浴游戏，婚礼宾果新娘淋浴游戏卡片，春季鲜花单身派对游戏创意，订婚派对用品和活动，30 张卡套装,https://img.kwcdn.com/product/fancy/6fb853b0-31d4-40c7-9f6f-2f4c367fca98.jpg,https://www.temu.com/search_result.html?search_key=601100324337722&search_method=user,5.86,家居厨房用品,节日聚会用品,910.csv,0,0,0.0,,shop_48829738191,1.925707441737794,0,1,52,0.8653846153846154,1,0,0,550000.0,10658.0,4.9,355.0
601100325630990,1件，平原野牛美国水牛淋浴帘含塑料挂钩，71x71英寸，耐用聚酯纤维，易清洁，适用于浴室、浴缸、窗户装饰_YLELGG0316237,https://img.kwcdn.com/product/fancy/77127733-6365-488f-9626-1e981d016b66.jpg,https://www.temu.com/search_result.html?search_key=601100325630990&search_method=user,20.21,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418218686119,3.054472768576592,0,1,66,0.5909090909090909,1,0,0,247.0,0.0,0.0,29.0
601100347450289,3 件装粉色火烈鸟帆布墙艺术花卉设计水彩印刷装饰艺术海报，适用于客厅或卧室装饰,https://img.kwcdn.com/product/open/b21858b6a43943c0b05a829ea5f7fd76-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100347450289&search_method=user,29.36,家居厨房用品,墙面装饰,909.xlsx,1,1,0.6931471805599453,,shop_634418217457034,3.4131259525274293,0,1,39,0.9230769230769232,1,0,0,6900.0,312.0,4.8,887.0
601100348180711,1 件拼布迷彩动物浴帘，70.8x70.8 英寸，耐用聚酯纤维，易于清洁，包括塑胶挂钩，质朴的鹿和松树设计，非常适合浴室、浴缸或窗户家居装饰，浴室浴帘,https://img.kwcdn.com/product/fancy/bc27d976-4bea-44ee-9224-2c55988e982d.jpg,https://www.temu.com/search_result.html?search_key=601100348180711&search_method=user,19.93,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418221251128,3.0411835364579085,0,1,75,0.7333333333333333,1,0,0,1265.0,10.0,5.0,991.0
601100350889974,1 件农村森林和野生动物淋浴窗帘 - 蓝色、灰色和黑色拼接设计，带有鹿、熊和松树，70.8x70.8 英寸，耐用聚酯，易清洁，包括塑料挂钩，非常适合浴室或家居装饰，浴室装饰和配件,https://img.kwcdn.com/product/fancy/18ccfeb3-471d-4bcf-bae3-3aa10de1ca34.jpg,https://www.temu.com/search_result.html?search_key=601100350889974&search_method=user,19.67,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418220244124,3.028683373693677,0,1,89,0.7303370786516854,1,0,0,2500.0,126.0,4.6,225.0
601100380830699,1 件订制道路标志帆布海报- 个性化姓氏和名字，沙滩躺椅风景路标订制印刷画，礼品，适合客厅、卧室、家庭办公室装饰、墙壁装饰、房间装饰- 无框,https://img.kwcdn.com/product/fancy/b79be6aa-e2ee-4b69-a424-790dcbbe2be2.jpg,https://www.temu.com/search_result.html?search_key=601100380830699&search_method=user,3.69,家居厨房用品,墙面装饰,911.csv,0,0,0.0,,shop_634418221852532,1.5454325824581878,0,1,70,0.8142857142857143,1,0,0,59.0,0.0,0.0,10.0
601100408496424,"+1PC郁金香87印花金属烟灰缸,+潮流男士香烟露天口袋车载烟灰缸随身便携小四方型烟灰盒，生辰送礼好选择，印花位置会偏差",https://img.kwcdn.com/product/open/532037b1b1f34fd5a4e114b6ff5ccab6-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100408496424&search_method=user,7.64,家居厨房用品,家居装饰,911.csv,1,1,0.6931471805599453,,shop_634418218872140,2.1564025828159643,0,1,60,0.8333333333333334,1,0,0,5307.0,92.0,4.8,724.0
601100456793143,乡村风格白尾鹿淋浴帘，带绳纹理 - 70.8x70.8英寸，耐用聚酯材质，易清洁，附塑料挂钩，适用于浴室或窗户装饰，浴室装饰 | 乡村美学 | 易清洁材料，浴室淋浴帘套装,https://img.kwcdn.com/product/fancy/d8c1d00e-f151-411b-acaa-2d1376eef88a.jpg,https://www.temu.com/search_result.html?search_key=601100456793143&search_method=user,15.89,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418220260993,2.826721730819709,0,1,85,0.7058823529411765,1,0,0,2900.0,59.0,4.6,256.0
601100459395896,80 件运动主题生日派对用品，7 英寸运动纸盘篮球棒球足球足球晚餐餐具盘男孩生日派对装饰礼物,https://img.kwcdn.com/product/open/85a788501baa4867a17e4b7f3301e624-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100459395896&search_method=user,15.96,家居厨房用品,节日聚会用品,911.csv,21,21,3.091042453358316,,shop_634418216557748,2.830857630363757,0,1,46,0.8695652173913043,1,0,0,305443.0,8572.0,4.8,2999.0
601100523866588,定制个性化足球运动员金属标牌，可自定义姓名与号码。球员姓名标牌，运动墙饰，家居装饰，体育迷礼品,https://img.kwcdn.com/product/fancy/dca36d68-c6fa-494a-aebf-4658c8d07fb7.jpg,https://www.temu.com/search_result.html?search_key=601100523866588&search_method=user,11.23,家居厨房用品,家居装饰,911.csv,0,0,0.0,,shop_634418217737171,2.503891949699081,0,1,47,0.8936170212765957,1,0,0,12000.0,222.0,4.9,501.0
601100554735855,1 件，订制奔马法兰绒毯子 - 四季家居装饰，可机洗，适合所有人，适合任何家庭、卧室、办公室、房车通用礼物，温暖舒适，适合所有年龄层sa038,https://img.kwcdn.com/product/open/5694785778614357aaf47680c0c392cf-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100554735855&search_method=user,13.7,家居厨房用品,毯子,911.csv,3,3,1.3862943611198906,,shop_634418214538885,2.6878474937846906,0,1,71,0.7323943661971831,1,0,0,11000.0,550.0,4.9,337.0
601100558696632,1件 雄伟麋鹿山涧浴帘 棕色绒毛麋鹿 苔藓岩石 雪山 茂密常绿树木 荒野静谧自然景观 浴室装饰 含12个挂钩 70*70英寸,https://img.kwcdn.com/product/open/6933b5c566d64672b997364c477224e9-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100558696632&search_method=user,15.24,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418217522370,2.787477334733532,0,1,62,0.7258064516129032,1,0,0,21000.0,1439.0,4.8,1762.0
601100578110852,1件复古因纽特猎人与哈士奇北极风景淋浴帘 - 耐用聚酯面料，70.8x70.8英寸，可机洗带塑料挂钩，适用于浴缸或窗户的浴室装饰，易清洁 | 乡村家居配饰 | 简易安装功能，冬季浴室淋浴帘,https://img.kwcdn.com/product/fancy/5f3282e8-0137-46fa-bf7d-0349a23f6481.jpg,https://www.temu.com/search_result.html?search_key=601100578110852&search_method=user,18.04,家居厨房用品,毛巾浴巾,911.csv,1,1,0.6931471805599453,,shop_634418220259582,2.9465420293632194,0,1,94,0.7446808510638298,1,0,0,2954.0,140.0,4.9,348.0
601100587107635,1件可爱的纽芬兰犬浴缸淋浴帘 - 71x71英寸，柔软聚酯材质，附带挂钩易清洁，可爱动物图案浴室装饰适用于浴缸或窗户,https://img.kwcdn.com/product/fancy/c5dd4f44-34f3-43b2-97d6-0e89d07fc0f1.jpg,https://www.temu.com/search_result.html?search_key=601100587107635&search_method=user,22.35,家居厨房用品,毛巾浴巾,911.csv,4,4,1.6094379124341005,,shop_634418218686119,3.150596984114906,0,1,58,0.7931034482758621,1,0,0,247.0,0.0,0.0,29.0
601100588740956,1pc 鸭子狩猎场淋浴帘 - 富有秋意的风景画，飞翔的鸭子和池塘的反射，耐用的人造丝面料，易于清洁，包括塑料挂钩，70.8x70.8英寸，非常适合浴室、浴缸或窗户装饰，浴室装饰 | 秋季风景画 | 易清洁面料，鸭子装饰,https://img.kwcdn.com/product/fancy/464bdc6b-72a5-494d-a81d-cd1581d6f070.jpg,https://www.temu.com/search_result.html?search_key=601100588740956&search_method=user,21.27,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418221446446,3.1032404812692764,0,1,109,0.7155963302752294,1,0,0,95.0,6.0,5.0,215.0
